"Dwellings Location on Census Night","2111618","Group household",11
"Dwellings Location on Census Night","2111618","Visitors only",0
"Dwellings Location on Census Night","2111618","Other non-classifiable",14
"Dwellings Location on Census Night","2111618","Not applicable",27
"Dwellings Location on Census Night","2111619","One family household with only family members present",112
"Dwellings Location on Census Night","2111619","One family household with non-family members present",0
"Dwellings Location on Census Night","2111619","Two family household",3
"Dwellings Location on Census Night","2111619","Three or more family household",0
"Dwellings Location on Census Night","2111619","Lone person household",56
"Dwellings Location on Census Night","2111619","Group household",7
"Dwellings Location on Census Night","2111619","Visitors only",0
"Dwellings Location on Census Night","2111619","Other non-classifiable",4
"Dwellings Location on Census Night","2111619","Not applicable",16
"Dwellings Location on Census Night","2111620","One family household with only family members present",86
"Dwellings Location on Census Night","2111620","One family household with non-family members present",8
"Dwellings Location on Census Night","2111620","Two family household",5
"Dwellings Location on Census Night","2111620","Three or more family household",0
"Dwellings Location on Census Night","2111620","Lone person household",30
"Dwellings Location on Census Night","2111620","Group household",0
"Dwellings Location on Census Night","2111620","Visitors only",0
"Dwellings Location on Census Night","2111620","Other non-classifiable",8
"Dwellings Location on Census Night","2111620","Not applicable",13
"Dwellings Location on Census Night","2111621","One family household with only family members present",127
"Dwellings Location on Census Night","2111621","One family household with non-family members present",0
"Dwellings Location on Census Night","2111621","Two family household",0
"Dwellings Location on Census Night","2111621","Three or more family household",0
"Dwellings Location on Census Night","2111621","Lone person household",37
"Dwellings Location on Census Night","2111621","Group household",6
"Dwellings Location on Census Night","2111621","Visitors only",0
"Dwellings Location on Census Night","2111621","Other non-classifiable",5
"Dwellings Location on Census Night","2111621","Not applicable",19
"Dwellings Location on Census Night","2111622","One family household with only family members present",121
"Dwellings Location on Census Night","2111622","One family household with non-family members present",0
"Dwellings Location on Census Night","2111622","Two family household",0
"Dwellings Location on Census Night","2111622","Three or more family household",0
"Dwellings Location on Census Night","2111622","Lone person household",47
"Dwellings Location on Census Night","2111622","Group household",8
"Dwellings Location on Census Night","2111622","Visitors only",0
"Dwellings Location on Census Night","2111622","Other non-classifiable",9
"Dwellings Location on Census Night","2111622","Not applicable",16
"Dwellings Location on Census Night","2111623","One family household with only family members present",126
"Dwellings Location on Census Night","2111623","One family household with non-family members present",5
"Dwellings Location on Census Night","2111623","Two family household",0
"Dwellings Location on Census Night","2111623","Three or more family household",0
"Dwellings Location on Census Night","2111623","Lone person household",45
"Dwellings Location on Census Night","2111623","Group household",19
"Dwellings Location on Census Night","2111623","Visitors only",4
"Dwellings Location on Census Night","2111623","Other non-classifiable",11
"Dwellings Location on Census Night","2111623","Not applicable",18
"Dwellings Location on Census Night","2111624","One family household with only family members present",112
"Dwellings Location on Census Night","2111624","One family household with non-family members present",0
"Dwellings Location on Census Night","2111624","Two family household",0
"Dwellings Location on Census Night","2111624","Three or more family household",0
"Dwellings Location on Census Night","2111624","Lone person household",38
"Dwellings Location on Census Night","2111624","Group household",5
"Dwellings Location on Census Night","2111624","Visitors only",0
"Dwellings Location on Census Night","2111624","Other non-classifiable",0
"Dwellings Location on Census Night","2111624","Not applicable",22
"Dwellings Location on Census Night","2111625","One family household with only family members present",101
"Dwellings Location on Census Night","2111625","One family household with non-family members present",5
"Dwellings Location on Census Night","2111625","Two family household",0
"Dwellings Location on Census Night","2111625","Three or more family household",0
"Dwellings Location on Census Night","2111625","Lone person household",70
"Dwellings Location on Census Night","2111625","Group household",14
"Dwellings Location on Census Night","2111625","Visitors only",0
"Dwellings Location on Census Night","2111625","Other non-classifiable",12
"Dwellings Location on Census Night","2111625","Not applicable",20
"Dwellings Location on Census Night","2111626","One family household with only family members present",94
"Dwellings Location on Census Night","2111626","One family household with non-family members present",8
"Dwellings Location on Census Night","2111626","Two family household",6
"Dwellings Location on Census Night","2111626","Three or more family household",0
"Dwellings Location on Census Night","2111626","Lone person household",51
"Dwellings Location on Census Night","2111626","Group household",20
"Dwellings Location on Census Night","2111626","Visitors only",7
"Dwellings Location on Census Night","2111626","Other non-classifiable",17
"Dwellings Location on Census Night","2111626","Not applicable",17
"Dwellings Location on Census Night","2111627","One family household with only family members present",91
"Dwellings Location on Census Night","2111627","One family household with non-family members present",3
"Dwellings Location on Census Night","2111627","Two family household",0
"Dwellings Location on Census Night","2111627","Three or more family household",0
"Dwellings Location on Census Night","2111627","Lone person household",31
"Dwellings Location on Census Night","2111627","Group household",12
"Dwellings Location on Census Night","2111627","Visitors only",0
"Dwellings Location on Census Night","2111627","Other non-classifiable",5
"Dwellings Location on Census Night","2111627","Not applicable",12
"Dwellings Location on Census Night","2111628","One family household with only family members present",103
"Dwellings Location on Census Night","2111628","One family household with non-family members present",0
"Dwellings Location on Census Night","2111628","Two family household",0
"Dwellings Location on Census Night","2111628","Three or more family household",0
"Dwellings Location on Census Night","2111628","Lone person household",73
"Dwellings Location on Census Night","2111628","Group household",15
"Dwellings Location on Census Night","2111628","Visitors only",0
"Dwellings Location on Census Night","2111628","Other non-classifiable",3
"Dwellings Location on Census Night","2111628","Not applicable",21
"Dwellings Location on Census Night","2111629","One family household with only family members present",0
"Dwellings Location on Census Night","2111629","One family household with non-family members present",0
"Dwellings Location on Census Night","2111629","Two family household",0
"Dwellings Location on Census Night","2111629","Three or more family household",0
"Dwellings Location on Census Night","2111629","Lone person household",0
"Dwellings Location on Census Night","2111629","Group household",0
"Dwellings Location on Census Night","2111629","Visitors only",0
"Dwellings Location on Census Night","2111629","Other non-classifiable",0
"Dwellings Location on Census Night","2111629","Not applicable",0
"Dwellings Location on Census Night","2111630","One family household with only family members present",81
"Dwellings Location on Census Night","2111630","One family household with non-family members present",4
"Dwellings Location on Census Night","2111630","Two family household",0
"Dwellings Location on Census Night","2111630","Three or more family household",0
"Dwellings Location on Census Night","2111630","Lone person household",36
"Dwellings Location on Census Night","2111630","Group household",7
"Dwellings Location on Census Night","2111630","Visitors only",0
"Dwellings Location on Census Night","2111630","Other non-classifiable",3
"Dwellings Location on Census Night","2111630","Not applicable",13
"Dwellings Location on Census Night","2111631","One family household with only family members present",138
"Dwellings Location on Census Night","2111631","One family household with non-family members present",4
"Dwellings Location on Census Night","2111631","Two family household",0
"Dwellings Location on Census Night","2111631","Three or more family household",0
"Dwellings Location on Census Night","2111631","Lone person household",74
"Dwellings Location on Census Night","2111631","Group household",9
"Dwellings Location on Census Night","2111631","Visitors only",0
"Dwellings Location on Census Night","2111631","Other non-classifiable",6
"Dwellings Location on Census Night","2111631","Not applicable",26
"Dwellings Location on Census Night","2111632","One family household with only family members present",70
"Dwellings Location on Census Night","2111632","One family household with non-family members present",4
"Dwellings Location on Census Night","2111632","Two family household",0
"Dwellings Location on Census Night","2111632","Three or more family household",0
"Dwellings Location on Census Night","2111632","Lone person household",22
"Dwellings Location on Census Night","2111632","Group household",5
"Dwellings Location on Census Night","2111632","Visitors only",0
"Dwellings Location on Census Night","2111632","Other non-classifiable",5
"Dwellings Location on Census Night","2111632","Not applicable",11
"Dwellings Location on Census Night","2122601","One family household with only family members present",91
"Dwellings Location on Census Night","2122601","One family household with non-family members present",0
"Dwellings Location on Census Night","2122601","Two family household",4
"Dwellings Location on Census Night","2122601","Three or more family household",0
"Dwellings Location on Census Night","2122601","Lone person household",37
"Dwellings Location on Census Night","2122601","Group household",3
"Dwellings Location on Census Night","2122601","Visitors only",0
"Dwellings Location on Census Night","2122601","Other non-classifiable",11
"Dwellings Location on Census Night","2122601","Not applicable",12
"Dwellings Location on Census Night","2122602","One family household with only family members present",161
"Dwellings Location on Census Night","2122602","One family household with non-family members present",4
"Dwellings Location on Census Night","2122602","Two family household",3
"Dwellings Location on Census Night","2122602","Three or more family household",0
"Dwellings Location on Census Night","2122602","Lone person household",106
"Dwellings Location on Census Night","2122602","Group household",14
"Dwellings Location on Census Night","2122602","Visitors only",3
"Dwellings Location on Census Night","2122602","Other non-classifiable",12
"Dwellings Location on Census Night","2122602","Not applicable",28
"Dwellings Location on Census Night","2122603","One family household with only family members present",170
"Dwellings Location on Census Night","2122603","One family household with non-family members present",6
"Dwellings Location on Census Night","2122603","Two family household",3
"Dwellings Location on Census Night","2122603","Three or more family household",0
"Dwellings Location on Census Night","2122603","Lone person household",74
"Dwellings Location on Census Night","2122603","Group household",7
"Dwellings Location on Census Night","2122603","Visitors only",0
"Dwellings Location on Census Night","2122603","Other non-classifiable",14
"Dwellings Location on Census Night","2122603","Not applicable",28
"Dwellings Location on Census Night","2122604","One family household with only family members present",156
"Dwellings Location on Census Night","2122604","One family household with non-family members present",4
"Dwellings Location on Census Night","2122604","Two family household",0
"Dwellings Location on Census Night","2122604","Three or more family household",0
"Dwellings Location on Census Night","2122604","Lone person household",74
"Dwellings Location on Census Night","2122604","Group household",7
"Dwellings Location on Census Night","2122604","Visitors only",3
"Dwellings Location on Census Night","2122604","Other non-classifiable",4
"Dwellings Location on Census Night","2122604","Not applicable",26
"Dwellings Location on Census Night","2122605","One family household with only family members present",171
"Dwellings Location on Census Night","2122605","One family household with non-family members present",8
"Dwellings Location on Census Night","2122605","Two family household",4
"Dwellings Location on Census Night","2122605","Three or more family household",0
"Dwellings Location on Census Night","2122605","Lone person household",69
"Dwellings Location on Census Night","2122605","Group household",10
"Dwellings Location on Census Night","2122605","Visitors only",0
"Dwellings Location on Census Night","2122605","Other non-classifiable",12
"Dwellings Location on Census Night","2122605","Not applicable",38
"Dwellings Location on Census Night","2122606","One family household with only family members present",166
"Dwellings Location on Census Night","2122606","One family household with non-family members present",0
"Dwellings Location on Census Night","2122606","Two family household",0
"Dwellings Location on Census Night","2122606","Three or more family household",0
"Dwellings Location on Census Night","2122606","Lone person household",94
"Dwellings Location on Census Night","2122606","Group household",19
"Dwellings Location on Census Night","2122606","Visitors only",0
"Dwellings Location on Census Night","2122606","Other non-classifiable",7
"Dwellings Location on Census Night","2122606","Not applicable",34
"Dwellings Location on Census Night","2122607","One family household with only family members present",110
"Dwellings Location on Census Night","2122607","One family household with non-family members present",9
"Dwellings Location on Census Night","2122607","Two family household",0
"Dwellings Location on Census Night","2122607","Three or more family household",0
"Dwellings Location on Census Night","2122607","Lone person household",45
"Dwellings Location on Census Night","2122607","Group household",10
"Dwellings Location on Census Night","2122607","Visitors only",0
"Dwellings Location on Census Night","2122607","Other non-classifiable",13
"Dwellings Location on Census Night","2122607","Not applicable",11
"Dwellings Location on Census Night","2122608","One family household with only family members present",150
"Dwellings Location on Census Night","2122608","One family household with non-family members present",3
"Dwellings Location on Census Night","2122608","Two family household",3
"Dwellings Location on Census Night","2122608","Three or more family household",0
"Dwellings Location on Census Night","2122608","Lone person household",57
"Dwellings Location on Census Night","2122608","Group household",4
"Dwellings Location on Census Night","2122608","Visitors only",0
"Dwellings Location on Census Night","2122608","Other non-classifiable",5
"Dwellings Location on Census Night","2122608","Not applicable",38
"Dwellings Location on Census Night","2122609","One family household with only family members present",138
"Dwellings Location on Census Night","2122609","One family household with non-family members present",0
"Dwellings Location on Census Night","2122609","Two family household",0
"Dwellings Location on Census Night","2122609","Three or more family household",0
"Dwellings Location on Census Night","2122609","Lone person household",34
"Dwellings Location on Census Night","2122609","Group household",0
"Dwellings Location on Census Night","2122609","Visitors only",3
"Dwellings Location on Census Night","2122609","Other non-classifiable",3
"Dwellings Location on Census Night","2122609","Not applicable",24
"Dwellings Location on Census Night","2122610","One family household with only family members present",74
"Dwellings Location on Census Night","2122610","One family household with non-family members present",0
"Dwellings Location on Census Night","2122610","Two family household",0
"Dwellings Location on Census Night","2122610","Three or more family household",0
"Dwellings Location on Census Night","2122610","Lone person household",41
"Dwellings Location on Census Night","2122610","Group household",8
"Dwellings Location on Census Night","2122610","Visitors only",0
"Dwellings Location on Census Night","2122610","Other non-classifiable",4
"Dwellings Location on Census Night","2122610","Not applicable",18
"Dwellings Location on Census Night","2122611","One family household with only family members present",66
"Dwellings Location on Census Night","2122611","One family household with non-family members present",0
"Dwellings Location on Census Night","2122611","Two family household",0
"Dwellings Location on Census Night","2122611","Three or more family household",0
"Dwellings Location on Census Night","2122611","Lone person household",17
"Dwellings Location on Census Night","2122611","Group household",3
"Dwellings Location on Census Night","2122611","Visitors only",0
"Dwellings Location on Census Night","2122611","Other non-classifiable",4
"Dwellings Location on Census Night","2122611","Not applicable",10
"Dwellings Location on Census Night","2122612","One family household with only family members present",133
"Dwellings Location on Census Night","2122612","One family household with non-family members present",0
"Dwellings Location on Census Night","2122612","Two family household",0
"Dwellings Location on Census Night","2122612","Three or more family household",0
"Dwellings Location on Census Night","2122612","Lone person household",39
"Dwellings Location on Census Night","2122612","Group household",0
"Dwellings Location on Census Night","2122612","Visitors only",0
"Dwellings Location on Census Night","2122612","Other non-classifiable",4
"Dwellings Location on Census Night","2122612","Not applicable",19
"Dwellings Location on Census Night","2122613","One family household with only family members present",140
"Dwellings Location on Census Night","2122613","One family household with non-family members present",5
"Dwellings Location on Census Night","2122613","Two family household",5
"Dwellings Location on Census Night","2122613","Three or more family household",0
"Dwellings Location on Census Night","2122613","Lone person household",45
"Dwellings Location on Census Night","2122613","Group household",0
"Dwellings Location on Census Night","2122613","Visitors only",0
"Dwellings Location on Census Night","2122613","Other non-classifiable",4
"Dwellings Location on Census Night","2122613","Not applicable",24
"Dwellings Location on Census Night","2122614","One family household with only family members present",92
"Dwellings Location on Census Night","2122614","One family household with non-family members present",0
"Dwellings Location on Census Night","2122614","Two family household",5
"Dwellings Location on Census Night","2122614","Three or more family household",0
"Dwellings Location on Census Night","2122614","Lone person household",38
"Dwellings Location on Census Night","2122614","Group household",5
"Dwellings Location on Census Night","2122614","Visitors only",0
"Dwellings Location on Census Night","2122614","Other non-classifiable",18
"Dwellings Location on Census Night","2122614","Not applicable",8
"Dwellings Location on Census Night","2122615","One family household with only family members present",104
"Dwellings Location on Census Night","2122615","One family household with non-family members present",0
"Dwellings Location on Census Night","2122615","Two family household",0
"Dwellings Location on Census Night","2122615","Three or more family household",0
"Dwellings Location on Census Night","2122615","Lone person household",49
"Dwellings Location on Census Night","2122615","Group household",0
"Dwellings Location on Census Night","2122615","Visitors only",0
"Dwellings Location on Census Night","2122615","Other non-classifiable",8
"Dwellings Location on Census Night","2122615","Not applicable",17
"Dwellings Location on Census Night","2122616","One family household with only family members present",0
"Dwellings Location on Census Night","2122616","One family household with non-family members present",0
"Dwellings Location on Census Night","2122616","Two family household",0
"Dwellings Location on Census Night","2122616","Three or more family household",0
"Dwellings Location on Census Night","2122616","Lone person household",0
"Dwellings Location on Census Night","2122616","Group household",0
"Dwellings Location on Census Night","2122616","Visitors only",0
"Dwellings Location on Census Night","2122616","Other non-classifiable",0
"Dwellings Location on Census Night","2122616","Not applicable",0
"Dwellings Location on Census Night","2122617","One family household with only family members present",66
"Dwellings Location on Census Night","2122617","One family household with non-family members present",0
"Dwellings Location on Census Night","2122617","Two family household",0
"Dwellings Location on Census Night","2122617","Three or more family household",0
"Dwellings Location on Census Night","2122617","Lone person household",25
"Dwellings Location on Census Night","2122617","Group household",4
"Dwellings Location on Census Night","2122617","Visitors only",0
"Dwellings Location on Census Night","2122617","Other non-classifiable",14
"Dwellings Location on Census Night","2122617","Not applicable",5
"Dwellings Location on Census Night","2122701","One family household with only family members present",0
"Dwellings Location on Census Night","2122701","One family household with non-family members present",0
"Dwellings Location on Census Night","2122701","Two family household",0
"Dwellings Location on Census Night","2122701","Three or more family household",0
"Dwellings Location on Census Night","2122701","Lone person household",0
"Dwellings Location on Census Night","2122701","Group household",0
"Dwellings Location on Census Night","2122701","Visitors only",0
"Dwellings Location on Census Night","2122701","Other non-classifiable",0
"Dwellings Location on Census Night","2122701","Not applicable",0
"Dwellings Location on Census Night","2122901","One family household with only family members present",114
"Dwellings Location on Census Night","2122901","One family household with non-family members present",3
"Dwellings Location on Census Night","2122901","Two family household",6
"Dwellings Location on Census Night","2122901","Three or more family household",0
"Dwellings Location on Census Night","2122901","Lone person household",32
"Dwellings Location on Census Night","2122901","Group household",3
"Dwellings Location on Census Night","2122901","Visitors only",0
"Dwellings Location on Census Night","2122901","Other non-classifiable",3
"Dwellings Location on Census Night","2122901","Not applicable",11
"Dwellings Location on Census Night","2122902","One family household with only family members present",129
"Dwellings Location on Census Night","2122902","One family household with non-family members present",9
"Dwellings Location on Census Night","2122902","Two family household",13
"Dwellings Location on Census Night","2122902","Three or more family household",0
"Dwellings Location on Census Night","2122902","Lone person household",52
"Dwellings Location on Census Night","2122902","Group household",4
"Dwellings Location on Census Night","2122902","Visitors only",0
"Dwellings Location on Census Night","2122902","Other non-classifiable",5
"Dwellings Location on Census Night","2122902","Not applicable",13
"Dwellings Location on Census Night","2122903","One family household with only family members present",93
"Dwellings Location on Census Night","2122903","One family household with non-family members present",3
"Dwellings Location on Census Night","2122903","Two family household",3
"Dwellings Location on Census Night","2122903","Three or more family household",0
"Dwellings Location on Census Night","2122903","Lone person household",34
"Dwellings Location on Census Night","2122903","Group household",3
"Dwellings Location on Census Night","2122903","Visitors only",0
"Dwellings Location on Census Night","2122903","Other non-classifiable",0
"Dwellings Location on Census Night","2122903","Not applicable",7
"Dwellings Location on Census Night","2122904","One family household with only family members present",94
"Dwellings Location on Census Night","2122904","One family household with non-family members present",7
"Dwellings Location on Census Night","2122904","Two family household",0
"Dwellings Location on Census Night","2122904","Three or more family household",0
"Dwellings Location on Census Night","2122904","Lone person household",26
"Dwellings Location on Census Night","2122904","Group household",0
"Dwellings Location on Census Night","2122904","Visitors only",0
"Dwellings Location on Census Night","2122904","Other non-classifiable",0
"Dwellings Location on Census Night","2122904","Not applicable",9
"Dwellings Location on Census Night","2122905","One family household with only family members present",80
"Dwellings Location on Census Night","2122905","One family household with non-family members present",3
"Dwellings Location on Census Night","2122905","Two family household",5
"Dwellings Location on Census Night","2122905","Three or more family household",0
"Dwellings Location on Census Night","2122905","Lone person household",9
"Dwellings Location on Census Night","2122905","Group household",0
"Dwellings Location on Census Night","2122905","Visitors only",0
"Dwellings Location on Census Night","2122905","Other non-classifiable",0
"Dwellings Location on Census Night","2122905","Not applicable",0
"Dwellings Location on Census Night","2122906","One family household with only family members present",142
"Dwellings Location on Census Night","2122906","One family household with non-family members present",3
"Dwellings Location on Census Night","2122906","Two family household",9
"Dwellings Location on Census Night","2122906","Three or more family household",0
"Dwellings Location on Census Night","2122906","Lone person household",21
"Dwellings Location on Census Night","2122906","Group household",0
"Dwellings Location on Census Night","2122906","Visitors only",0
"Dwellings Location on Census Night","2122906","Other non-classifiable",0
"Dwellings Location on Census Night","2122906","Not applicable",13
"Dwellings Location on Census Night","2122907","One family household with only family members present",94
"Dwellings Location on Census Night","2122907","One family household with non-family members present",0
"Dwellings Location on Census Night","2122907","Two family household",0
"Dwellings Location on Census Night","2122907","Three or more family household",0
"Dwellings Location on Census Night","2122907","Lone person household",23
"Dwellings Location on Census Night","2122907","Group household",3
"Dwellings Location on Census Night","2122907","Visitors only",0
"Dwellings Location on Census Night","2122907","Other non-classifiable",0
"Dwellings Location on Census Night","2122907","Not applicable",9
"Dwellings Location on Census Night","2122908","One family household with only family members present",174
"Dwellings Location on Census Night","2122908","One family household with non-family members present",7
"Dwellings Location on Census Night","2122908","Two family household",4
"Dwellings Location on Census Night","2122908","Three or more family household",0
"Dwellings Location on Census Night","2122908","Lone person household",44
"Dwellings Location on Census Night","2122908","Group household",5
"Dwellings Location on Census Night","2122908","Visitors only",0
"Dwellings Location on Census Night","2122908","Other non-classifiable",5
"Dwellings Location on Census Night","2122908","Not applicable",20
"Dwellings Location on Census Night","2122909","One family household with only family members present",130
"Dwellings Location on Census Night","2122909","One family household with non-family members present",5
"Dwellings Location on Census Night","2122909","Two family household",6
"Dwellings Location on Census Night","2122909","Three or more family household",0
"Dwellings Location on Census Night","2122909","Lone person household",41
"Dwellings Location on Census Night","2122909","Group household",8
"Dwellings Location on Census Night","2122909","Visitors only",0
"Dwellings Location on Census Night","2122909","Other non-classifiable",3
"Dwellings Location on Census Night","2122909","Not applicable",14
"Dwellings Location on Census Night","2122910","One family household with only family members present",115
"Dwellings Location on Census Night","2122910","One family household with non-family members present",3
"Dwellings Location on Census Night","2122910","Two family household",3
"Dwellings Location on Census Night","2122910","Three or more family household",0
"Dwellings Location on Census Night","2122910","Lone person household",22
"Dwellings Location on Census Night","2122910","Group household",0
"Dwellings Location on Census Night","2122910","Visitors only",0
"Dwellings Location on Census Night","2122910","Other non-classifiable",0
"Dwellings Location on Census Night","2122910","Not applicable",9
"Dwellings Location on Census Night","2122911","One family household with only family members present",140
"Dwellings Location on Census Night","2122911","One family household with non-family members present",0
"Dwellings Location on Census Night","2122911","Two family household",3
"Dwellings Location on Census Night","2122911","Three or more family household",0
"Dwellings Location on Census Night","2122911","Lone person household",23
"Dwellings Location on Census Night","2122911","Group household",0
"Dwellings Location on Census Night","2122911","Visitors only",0
"Dwellings Location on Census Night","2122911","Other non-classifiable",0
"Dwellings Location on Census Night","2122911","Not applicable",9
"Dwellings Location on Census Night","2122912","One family household with only family members present",72
"Dwellings Location on Census Night","2122912","One family household with non-family members present",4
"Dwellings Location on Census Night","2122912","Two family household",0
"Dwellings Location on Census Night","2122912","Three or more family household",0
"Dwellings Location on Census Night","2122912","Lone person household",26
"Dwellings Location on Census Night","2122912","Group household",0
"Dwellings Location on Census Night","2122912","Visitors only",0
"Dwellings Location on Census Night","2122912","Other non-classifiable",0
"Dwellings Location on Census Night","2122912","Not applicable",5
"Dwellings Location on Census Night","2122913","One family household with only family members present",84
"Dwellings Location on Census Night","2122913","One family household with non-family members present",0
"Dwellings Location on Census Night","2122913","Two family household",3
"Dwellings Location on Census Night","2122913","Three or more family household",0
"Dwellings Location on Census Night","2122913","Lone person household",12
"Dwellings Location on Census Night","2122913","Group household",0
"Dwellings Location on Census Night","2122913","Visitors only",0
"Dwellings Location on Census Night","2122913","Other non-classifiable",4
"Dwellings Location on Census Night","2122913","Not applicable",3
"Dwellings Location on Census Night","2122914","One family household with only family members present",127
"Dwellings Location on Census Night","2122914","One family household with non-family members present",5
"Dwellings Location on Census Night","2122914","Two family household",8
"Dwellings Location on Census Night","2122914","Three or more family household",0
"Dwellings Location on Census Night","2122914","Lone person household",15
"Dwellings Location on Census Night","2122914","Group household",0
"Dwellings Location on Census Night","2122914","Visitors only",0
"Dwellings Location on Census Night","2122914","Other non-classifiable",4
"Dwellings Location on Census Night","2122914","Not applicable",8
"Dwellings Location on Census Night","2122915","One family household with only family members present",47
"Dwellings Location on Census Night","2122915","One family household with non-family members present",5
"Dwellings Location on Census Night","2122915","Two family household",3
"Dwellings Location on Census Night","2122915","Three or more family household",0
"Dwellings Location on Census Night","2122915","Lone person household",7
"Dwellings Location on Census Night","2122915","Group household",0
"Dwellings Location on Census Night","2122915","Visitors only",0
"Dwellings Location on Census Night","2122915","Other non-classifiable",0
"Dwellings Location on Census Night","2122915","Not applicable",5
"Dwellings Location on Census Night","2122916","One family household with only family members present",89
"Dwellings Location on Census Night","2122916","One family household with non-family members present",5
"Dwellings Location on Census Night","2122916","Two family household",3
"Dwellings Location on Census Night","2122916","Three or more family household",0
"Dwellings Location on Census Night","2122916","Lone person household",12
"Dwellings Location on Census Night","2122916","Group household",0
"Dwellings Location on Census Night","2122916","Visitors only",0
"Dwellings Location on Census Night","2122916","Other non-classifiable",5
"Dwellings Location on Census Night","2122916","Not applicable",5
"Dwellings Location on Census Night","2122917","One family household with only family members present",98
"Dwellings Location on Census Night","2122917","One family household with non-family members present",0
"Dwellings Location on Census Night","2122917","Two family household",7
"Dwellings Location on Census Night","2122917","Three or more family household",0
"Dwellings Location on Census Night","2122917","Lone person household",35
"Dwellings Location on Census Night","2122917","Group household",7
"Dwellings Location on Census Night","2122917","Visitors only",0
"Dwellings Location on Census Night","2122917","Other non-classifiable",15
"Dwellings Location on Census Night","2122917","Not applicable",24
"Dwellings Location on Census Night","2122918","One family household with only family members present",130
"Dwellings Location on Census Night","2122918","One family household with non-family members present",0
"Dwellings Location on Census Night","2122918","Two family household",4
"Dwellings Location on Census Night","2122918","Three or more family household",0
"Dwellings Location on Census Night","2122918","Lone person household",52
"Dwellings Location on Census Night","2122918","Group household",3
"Dwellings Location on Census Night","2122918","Visitors only",0
"Dwellings Location on Census Night","2122918","Other non-classifiable",5
"Dwellings Location on Census Night","2122918","Not applicable",14
"Dwellings Location on Census Night","2122919","One family household with only family members present",72
"Dwellings Location on Census Night","2122919","One family household with non-family members present",0
"Dwellings Location on Census Night","2122919","Two family household",0
"Dwellings Location on Census Night","2122919","Three or more family household",0
"Dwellings Location on Census Night","2122919","Lone person household",34
"Dwellings Location on Census Night","2122919","Group household",6
"Dwellings Location on Census Night","2122919","Visitors only",0
"Dwellings Location on Census Night","2122919","Other non-classifiable",12
"Dwellings Location on Census Night","2122919","Not applicable",10
"Dwellings Location on Census Night","2122920","One family household with only family members present",87
"Dwellings Location on Census Night","2122920","One family household with non-family members present",0
"Dwellings Location on Census Night","2122920","Two family household",4
"Dwellings Location on Census Night","2122920","Three or more family household",0
"Dwellings Location on Census Night","2122920","Lone person household",9
"Dwellings Location on Census Night","2122920","Group household",0
"Dwellings Location on Census Night","2122920","Visitors only",0
"Dwellings Location on Census Night","2122920","Other non-classifiable",3
"Dwellings Location on Census Night","2122920","Not applicable",6
"Dwellings Location on Census Night","2122921","One family household with only family members present",153
"Dwellings Location on Census Night","2122921","One family household with non-family members present",3
"Dwellings Location on Census Night","2122921","Two family household",0
"Dwellings Location on Census Night","2122921","Three or more family household",0
"Dwellings Location on Census Night","2122921","Lone person household",49
"Dwellings Location on Census Night","2122921","Group household",10
"Dwellings Location on Census Night","2122921","Visitors only",0
"Dwellings Location on Census Night","2122921","Other non-classifiable",12
"Dwellings Location on Census Night","2122921","Not applicable",12
"Dwellings Location on Census Night","2122922","One family household with only family members present",115
"Dwellings Location on Census Night","2122922","One family household with non-family members present",3
"Dwellings Location on Census Night","2122922","Two family household",0
"Dwellings Location on Census Night","2122922","Three or more family household",0
"Dwellings Location on Census Night","2122922","Lone person household",30
"Dwellings Location on Census Night","2122922","Group household",0
"Dwellings Location on Census Night","2122922","Visitors only",0
"Dwellings Location on Census Night","2122922","Other non-classifiable",0
"Dwellings Location on Census Night","2122922","Not applicable",6
"Dwellings Location on Census Night","2122923","One family household with only family members present",142
"Dwellings Location on Census Night","2122923","One family household with non-family members present",3
"Dwellings Location on Census Night","2122923","Two family household",0
"Dwellings Location on Census Night","2122923","Three or more family household",0
"Dwellings Location on Census Night","2122923","Lone person household",41
"Dwellings Location on Census Night","2122923","Group household",3
"Dwellings Location on Census Night","2122923","Visitors only",0
"Dwellings Location on Census Night","2122923","Other non-classifiable",10
"Dwellings Location on Census Night","2122923","Not applicable",14
"Dwellings Location on Census Night","2122924","One family household with only family members present",154
"Dwellings Location on Census Night","2122924","One family household with non-family members present",0
"Dwellings Location on Census Night","2122924","Two family household",0
"Dwellings Location on Census Night","2122924","Three or more family household",0
"Dwellings Location on Census Night","2122924","Lone person household",26
"Dwellings Location on Census Night","2122924","Group household",0
"Dwellings Location on Census Night","2122924","Visitors only",0
"Dwellings Location on Census Night","2122924","Other non-classifiable",9
"Dwellings Location on Census Night","2122924","Not applicable",12
"Dwellings Location on Census Night","2122925","One family household with only family members present",56
"Dwellings Location on Census Night","2122925","One family household with non-family members present",0
"Dwellings Location on Census Night","2122925","Two family household",0
"Dwellings Location on Census Night","2122925","Three or more family household",0
"Dwellings Location on Census Night","2122925","Lone person household",18
"Dwellings Location on Census Night","2122925","Group household",0
"Dwellings Location on Census Night","2122925","Visitors only",0
"Dwellings Location on Census Night","2122925","Other non-classifiable",0
"Dwellings Location on Census Night","2122925","Not applicable",5
"Dwellings Location on Census Night","2122926","One family household with only family members present",137
"Dwellings Location on Census Night","2122926","One family household with non-family members present",4
"Dwellings Location on Census Night","2122926","Two family household",0
